Student_ID,Major_Category,Pre_GPA,GenAI_Hours,Study_Hours,Post_GPA,Skill_Retention_Score,Anxiety_Level_During_Exams,Burnout_Risk_Level,GPA_Improvement,AI_Usage,Study_AI_Ratio
131079,Business,1.90,10,10.3,1.85,71.15,1.0,Medium,-0.05,Moderate,1.03
131145,Business,2.94,6,8.09,2.89,75.3,1.0,High,-0.05,Light,1.35
131446,STEM,3.74,0,9.68,3.69,83.98,6.0,Low,-0.05,Light,
131454,Humanities,3.31,7,3.16,3.26,73.51,7.0,High,-0.05,Moderate,0.45
131509,Arts,2.80,15,2.77,2.75,85.6,10.0,High,-0.05,Heavy,0.18
131561,STEM,2.09,4,16.08,2.04,61.38,1.0,Low,-0.05,Light,4.02
131574,STEM,3.38,18,6.14,3.33,64.47,4.0,High,-0.05,Heavy,0.34
131957,Humanities,2.55,11,17.61,2.50,71.35,2.0,Low,-0.05,Moderate,1.6
131982,Humanities,3.61,26,10.48,3.56,66.93,2.0,High,-0.05,Heavy,0.4
132088,Business,3.62,11,8.47,3.57,52.48,6.0,High,-0.05,Moderate,0.77
132156,Medical,2.71,12,3.27,2.66,69.46,10.0,High,-0.05,Moderate,0.27
132364,STEM,2.08,13,9.88,2.03,80.25,4.0,High,-0.05,Heavy,0.76
132467,Business,2.74,0,10.27,2.69,77.27,3.0,Medium,-0.05,Light,
132651,Humanities,2.52,0,7.72,2.47,60.37,3.0,High,-0.05,Light,
132763,STEM,2.23,0,18.53,2.18,67.71,4.0,Medium,-0.05,Light,
132907,Business,2.49,8,5.81,2.44,65.37,1.0,High,-0.05,Moderate,0.73
133080,Business,2.88,5,8.32,2.83,84.14,1.0,High,-0.05,Light,1.66
133374,STEM,3.36,26,6.5,3.31,70.6,5.0,Medium,-0.05,Heavy,0.25
133391,Business,3.23,1,14.38,3.18,74.93,4.0,Low,-0.05,Light,14.38
133748,Humanities,3.55,4,8.52,3.50,100.0,5.0,Low,-0.05,Light,2.13
133774,STEM,3.65,3,8.85,3.60,76.25,3.0,Low,-0.05,Light,2.95
133892,Business,3.19,1,9.9,3.14,75.31,3.0,Low,-0.05,Light,9.9
133951,Business,3.43,2,12.84,3.38,83.7,6.0,Low,-0.05,Light,6.42
134128,STEM,3.35,1,7.17,3.30,68.62,3.0,Medium,-0.05,Light,7.17
134182,Business,2.84,5,5.36,2.79,61.85,5.0,Low,-0.05,Light,1.07
134351,Humanities,3.63,4,16.47,3.58,86.0,6.0,Low,-0.05,Light,4.12
134581,Medical,3.54,3,1.0,3.49,92.44,2.0,High,-0.05,Light,0.33
134631,STEM,3.69,8,2.12,3.64,75.96,4.0,High,-0.05,Moderate,0.27
134767,STEM,3.08,4,13.53,3.03,55.98,5.0,Medium,-0.05,Light,3.38
134882,Medical,2.77,0,4.14,2.72,73.63,5.0,Low,-0.05,Light,
134921,STEM,3.54,0,7.65,3.49,80.64,7.0,Low,-0.05,Light,
134970,Arts,3.54,6,1.05,3.49,81.25,4.0,Medium,-0.05,Light,0.18
135002,STEM,3.68,23,2.74,3.63,80.61,6.0,High,-0.05,Heavy,0.12
135109,Arts,3.37,7,7.79,3.32,74.13,3.0,Medium,-0.05,Moderate,1.11
135141,STEM,3.27,19,7.2,3.22,70.13,8.0,High,-0.05,Heavy,0.38
135142,Medical,2.94,0,8.36,2.89,75.97,6.0,Medium,-0.05,Light,
135180,Arts,3.74,9,16.09,3.69,76.67,6.0,Medium,-0.05,Moderate,1.79
135197,Business,3.37,11,7.45,3.32,67.1,6.0,High,-0.05,Moderate,0.68
135233,Humanities,3.14,23,6.44,3.09,77.99,9.0,High,-0.05,Heavy,0.28
135319,STEM,3.20,3,4.18,3.15,56.05,4.0,Medium,-0.05,Light,1.39
135542,STEM,3.37,0,8.51,3.32,69.57,1.0,Low,-0.05,Light,
135555,STEM,2.98,0,11.93,2.93,72.5,2.0,Low,-0.05,Light,
135777,Business,2.94,12,4.28,2.89,80.02,2.0,Medium,-0.05,Moderate,0.36
135808,Business,3.79,7,1.0,3.74,87.43,5.0,Medium,-0.05,Moderate,0.14
135842,STEM,2.45,5,10.45,2.40,85.38,4.0,Medium,-0.05,Light,2.09
136061,Business,3.07,17,7.91,3.02,81.12,4.0,Medium,-0.05,Heavy,0.47
136188,Arts,2.70,1,3.2,2.65,71.19,5.0,Medium,-0.05,Light,3.2
136287,Business,2.84,3,5.72,2.79,83.71,5.0,Low,-0.05,Light,1.91
136484,Humanities,3.00,7,9.64,2.95,80.75,3.0,Low,-0.05,Moderate,1.38
136563,Humanities,3.34,3,4.09,3.29,58.67,3.0,Medium,-0.05,Light,1.36
136803,Humanities,2.67,8,6.79,2.62,79.17,6.0,Medium,-0.05,Moderate,0.85
136999,Medical,2.66,2,4.79,2.61,78.9,3.0,High,-0.05,Light,2.4
137228,Arts,3.30,23,11.59,3.25,73.33,2.0,High,-0.05,Heavy,0.5
137431,STEM,3.44,16,7.37,3.39,92.47,7.0,Low,-0.05,Heavy,0.46
137806,STEM,2.06,2,14.27,2.01,66.17,5.0,Medium,-0.05,Light,7.14
137912,STEM,3.77,21,4.96,3.72,88.17,4.0,High,-0.05,Heavy,0.24
137951,STEM,3.35,12,15.02,3.30,98.53,7.0,Low,-0.05,Moderate,1.25
138048,Arts,2.33,36,5.69,2.28,56.3,7.0,High,-0.05,Heavy,0.16
138221,Humanities,2.77,3,4.56,2.72,60.08,3.0,High,-0.05,Light,1.52
138280,STEM,2.26,2,7.56,2.21,68.34,5.0,High,-0.05,Light,3.78
138638,STEM,3.16,1,6.5,3.11,72.41,4.0,Low,-0.05,Light,6.5
139006,Humanities,3.79,10,7.0,3.74,96.02,2.0,Medium,-0.05,Moderate,0.7
139124,Humanities,3.28,6,4.5,3.23,45.09,6.0,Low,-0.05,Light,0.75
139159,Arts,3.23,5,1.0,3.18,74.64,6.0,High,-0.05,Light,0.2
139223,Business,3.55,4,13.87,3.50,65.54,1.0,Low,-0.05,Light,3.47
139370,Arts,3.15,2,4.17,3.10,93.34,6.0,Low,-0.05,Light,2.09
139444,Humanities,3.34,0,1.8,3.29,59.0,4.0,Low,-0.05,Light,
139474,Business,3.44,4,2.86,3.39,63.61,1.0,Low,-0.05,Light,0.72
139676,Business,3.03,16,9.94,2.98,58.81,2.0,Medium,-0.05,Heavy,0.62
139816,Medical,3.77,26,1.0,3.72,41.71,1.0,Medium,-0.05,Heavy,0.04
139867,Arts,2.95,2,4.31,2.90,100.0,8.0,Low,-0.05,Light,2.16
139877,STEM,2.54,5,12.58,2.49,69.06,2.0,Medium,-0.05,Light,2.52
139899,Humanities,3.90,1,2.8,3.85,69.79,5.0,Medium,-0.05,Light,2.8
140005,STEM,3.26,7,21.21,3.21,76.7,3.0,Medium,-0.05,Moderate,3.03
140025,STEM,2.30,0,11.42,2.25,61.26,2.0,Low,-0.05,Light,
140170,STEM,3.40,13,6.09,3.35,70.7,6.0,Low,-0.05,Heavy,0.47
140270,STEM,3.40,8,6.3,3.35,79.92,2.0,Medium,-0.05,Moderate,0.79
140790,Business,2.13,0,12.62,2.08,100.0,3.0,Low,-0.05,Light,
140843,Arts,3.93,11,3.69,3.88,93.24,9.0,Medium,-0.05,Moderate,0.34
141023,Business,3.39,3,6.99,3.34,72.56,1.0,High,-0.05,Light,2.33
141485,STEM,3.51,4,10.5,3.46,81.36,7.0,Medium,-0.05,Light,2.63
141532,Business,2.78,4,4.61,2.73,82.67,1.0,Medium,-0.05,Light,1.15
142481,Medical,2.62,0,12.52,2.57,43.7,3.0,Low,-0.05,Light,
142492,Humanities,3.32,9,11.95,3.27,84.52,9.0,High,-0.05,Moderate,1.33
142866,Business,2.65,17,18.01,2.60,64.73,7.0,Medium,-0.05,Heavy,1.06
142886,Medical,3.41,4,8.71,3.36,66.08,5.0,High,-0.05,Light,2.18
142972,STEM,3.55,2,8.8,3.50,78.71,3.0,Medium,-0.05,Light,4.4
143001,STEM,3.73,30,9.89,3.68,60.26,6.0,High,-0.05,Heavy,0.33
143132,STEM,2.54,23,1.0,2.49,50.09,4.0,High,-0.05,Heavy,0.04
143196,Business,2.52,8,1.0,2.47,82.75,7.0,Medium,-0.05,Moderate,0.13
143320,Business,3.00,14,6.67,2.95,65.76,1.0,Medium,-0.05,Heavy,0.48
143344,Business,2.06,23,1.0,2.01,53.83,10.0,High,-0.05,Heavy,0.04
143349,Business,3.73,9,1.0,3.68,78.35,5.0,Medium,-0.05,Moderate,0.11
143518,Humanities,3.81,7,3.94,3.76,92.64,2.0,Medium,-0.05,Moderate,0.56
143541,Humanities,2.91,5,10.91,2.86,64.48,2.0,Low,-0.05,Light,2.18
143648,Arts,3.80,4,1.0,3.75,74.66,5.0,Medium,-0.05,Light,0.25
143762,STEM,2.32,40,6.84,2.27,64.84,7.0,High,-0.05,Heavy,0.17
143889,STEM,3.78,10,10.56,3.73,64.72,8.0,Medium,-0.05,Moderate,1.06
143892,Business,3.49,14,9.41,3.44,50.98,10.0,High,-0.05,Heavy,0.67
143926,Business,3.20,33,6.24,3.15,65.19,4.0,High,-0.05,Heavy,0.19
143984,STEM,3.01,19,8.71,2.96,67.24,1.0,Medium,-0.05,Heavy,0.46
144038,Humanities,3.02,8,6.11,2.97,65.9,3.0,Low,-0.05,Moderate,0.76
144040,STEM,2.32,4,7.14,2.27,79.4,3.0,Medium,-0.05,Light,1.79
144082,Humanities,3.09,3,6.81,3.04,66.13,4.0,Medium,-0.05,Light,2.27
144145,Humanities,2.90,7,6.32,2.85,73.8,8.0,Low,-0.05,Moderate,0.9
144260,Business,3.02,6,3.39,2.97,73.97,4.0,Medium,-0.05,Light,0.57
144312,Business,3.43,4,9.87,3.38,78.97,5.0,Low,-0.05,Light,2.47
144549,STEM,2.58,2,1.0,2.53,96.9,2.0,High,-0.05,Light,0.5
144561,Medical,3.48,13,1.24,3.43,93.38,5.0,High,-0.05,Heavy,0.1
144607,STEM,2.94,15,7.06,2.89,62.85,2.0,Medium,-0.05,Heavy,0.47
144659,STEM,3.15,0,8.94,3.10,74.36,3.0,Low,-0.05,Light,
144791,Arts,3.53,5,11.5,3.48,61.15,8.0,Low,-0.05,Light,2.3
144794,Business,3.74,40,2.38,3.69,71.43,10.0,High,-0.05,Heavy,0.06
144818,STEM,2.89,1,6.92,2.84,60.94,4.0,Low,-0.05,Light,6.92
144859,STEM,2.29,32,1.0,2.24,56.97,5.0,High,-0.05,Heavy,0.03
144880,STEM,3.38,16,9.49,3.33,66.55,7.0,High,-0.05,Heavy,0.59
145175,Business,2.04,0,14.46,1.99,51.22,5.0,Medium,-0.05,Light,
145181,Humanities,2.84,5,10.26,2.79,71.29,5.0,Low,-0.05,Light,2.05
145188,Arts,2.93,13,7.17,2.88,64.22,2.0,Low,-0.05,Heavy,0.55
145541,Arts,2.92,2,12.61,2.87,60.39,5.0,Medium,-0.05,Light,6.31
145719,Business,3.12,4,1.67,3.07,75.7,2.0,Medium,-0.05,Light,0.42
145857,STEM,3.15,18,7.39,3.10,66.62,10.0,High,-0.05,Heavy,0.41
145975,Humanities,3.03,8,7.43,2.98,78.69,4.0,Medium,-0.05,Moderate,0.93
146076,Humanities,2.05,7,11.3,2.00,57.3,3.0,Medium,-0.05,Moderate,1.61
146093,Humanities,3.70,4,11.02,3.65,85.32,5.0,Low,-0.05,Light,2.76
146206,STEM,3.83,18,3.84,3.78,69.4,6.0,Medium,-0.05,Heavy,0.21
146331,Humanities,2.85,5,5.89,2.80,95.95,2.0,Medium,-0.05,Light,1.18
146413,Business,3.20,35,4.8,3.15,75.63,6.0,High,-0.05,Heavy,0.14
146553,STEM,3.11,1,4.2,3.06,58.01,5.0,Low,-0.05,Light,4.2
146610,Arts,2.77,8,4.18,2.72,60.68,4.0,Medium,-0.05,Moderate,0.52
147302,Humanities,3.36,14,4.91,3.31,82.94,10.0,Low,-0.05,Heavy,0.35
147319,Business,3.48,24,3.55,3.43,93.94,6.0,Medium,-0.05,Heavy,0.15
147539,Business,3.66,0,10.76,3.61,74.57,3.0,Low,-0.05,Light,
147615,Humanities,2.55,6,6.76,2.50,65.22,2.0,Medium,-0.05,Light,1.13
147862,STEM,3.42,7,9.5,3.37,100.0,5.0,High,-0.05,Moderate,1.36
147917,Business,3.60,24,8.09,3.55,79.66,2.0,High,-0.05,Heavy,0.34
147969,STEM,3.37,38,11.88,3.32,58.38,8.0,High,-0.05,Heavy,0.31
147989,STEM,3.22,19,11.73,3.17,73.08,4.0,Medium,-0.05,Heavy,0.62
148229,STEM,2.87,0,6.21,2.82,80.04,3.0,Medium,-0.05,Light,
148289,Humanities,3.57,19,4.21,3.52,53.41,6.0,High,-0.05,Heavy,0.22
148550,Humanities,3.42,4,2.59,3.37,93.94,6.0,High,-0.05,Light,0.65
148586,Arts,3.05,0,7.06,3.00,75.84,5.0,Low,-0.05,Light,
148588,Humanities,3.18,2,5.77,3.13,50.64,6.0,Medium,-0.05,Light,2.89
148929,Business,3.31,4,9.07,3.26,70.86,9.0,Low,-0.05,Light,2.27
148947,Business,3.54,5,14.27,3.49,68.62,2.0,Medium,-0.05,Light,2.85
148968,Business,3.28,1,4.29,3.23,70.5,6.0,Medium,-0.05,Light,4.29
149328,Medical,2.90,3,14.15,2.85,98.74,3.0,Low,-0.05,Light,4.72
149501,Business,2.65,14,5.02,2.60,69.5,7.0,Medium,-0.05,Heavy,0.36
149512,STEM,2.96,25,11.54,2.91,81.03,3.0,High,-0.05,Heavy,0.46
149827,STEM,3.34,0,6.06,3.29,95.42,6.0,Low,-0.05,Light,
149828,Humanities,2.75,1,12.61,2.70,72.31,3.0,Medium,-0.05,Light,12.61
149845,Medical,3.57,3,6.94,3.52,86.37,4.0,Low,-0.05,Light,2.31
149942,Humanities,3.29,9,1.0,3.24,83.33,2.0,Medium,-0.05,Moderate,0.11
149978,Medical,3.84,10,4.69,3.79,75.18,1.0,Medium,-0.05,Moderate,0.47
100197,Business,3.86,6,11.62,3.80,55.28,6.0,Low,-0.06,Light,1.94
100227,Medical,1.93,9,1.0,1.87,49.12,6.0,Low,-0.06,Moderate,0.11
100310,STEM,2.75,3,13.96,2.69,91.55,3.0,Low,-0.06,Light,4.65
100457,STEM,3.71,17,7.27,3.65,94.39,8.0,High,-0.06,Heavy,0.43
100568,Humanities,2.90,2,8.91,2.84,63.56,6.0,Medium,-0.06,Light,4.46
100571,Business,3.11,8,10.61,3.05,68.1,2.0,Low,-0.06,Moderate,1.33
100599,STEM,3.76,20,15.23,3.70,83.05,5.0,High,-0.06,Heavy,0.76
100668,STEM,2.37,22,1.0,2.31,86.0,6.0,High,-0.06,Heavy,0.05
100698,Business,3.65,1,12.87,3.59,89.27,3.0,Low,-0.06,Light,12.87
100744,Business,2.57,8,11.09,2.51,76.43,2.0,Medium,-0.06,Moderate,1.39
100826,Medical,3.18,16,12.1,3.12,84.49,2.0,High,-0.06,Heavy,0.76
100992,Business,2.61,0,7.23,2.55,73.51,4.0,Medium,-0.06,Light,
101274,STEM,2.33,8,5.31,2.27,67.31,7.0,Medium,-0.06,Moderate,0.66
101349,Medical,3.65,2,1.0,3.59,91.71,6.0,Medium,-0.06,Light,0.5
101538,Business,3.36,9,2.54,3.30,77.99,8.0,High,-0.06,Moderate,0.28
101544,STEM,3.79,5,11.9,3.73,72.08,4.0,Medium,-0.06,Light,2.38
101785,Business,3.36,1,10.61,3.30,67.71,5.0,Low,-0.06,Light,10.61
101887,STEM,3.72,9,1.0,3.66,71.67,2.0,Medium,-0.06,Moderate,0.11
101892,Humanities,3.09,0,8.67,3.03,79.41,4.0,Medium,-0.06,Light,
101899,Humanities,3.01,3,9.1,2.95,73.16,1.0,Medium,-0.06,Light,3.03
102150,Arts,2.82,8,7.56,2.76,64.91,6.0,Medium,-0.06,Moderate,0.95
102186,Medical,3.10,1,8.69,3.04,70.04,3.0,Medium,-0.06,Light,8.69
102249,Business,3.40,5,1.0,3.34,98.74,7.0,Medium,-0.06,Light,0.2
102307,STEM,3.38,23,4.46,3.32,73.9,4.0,High,-0.06,Heavy,0.19
102588,Business,2.76,35,9.58,2.70,56.4,5.0,Medium,-0.06,Heavy,0.27
102657,Arts,3.42,5,1.0,3.36,77.88,2.0,Medium,-0.06,Light,0.2
103387,STEM,3.01,2,10.13,2.95,80.66,5.0,Medium,-0.06,Light,5.07
103635,STEM,3.90,21,14.41,3.84,87.59,6.0,Low,-0.06,Heavy,0.69
103650,Medical,2.34,1,4.41,2.28,53.31,2.0,Medium,-0.06,Light,4.41
103658,Business,3.05,4,6.57,2.99,34.29,1.0,Medium,-0.06,Light,1.64
103926,STEM,2.71,0,10.4,2.65,60.8,2.0,Low,-0.06,Light,
104147,STEM,3.26,1,12.78,3.20,87.43,6.0,Low,-0.06,Light,12.78
104717,Business,3.22,9,4.36,3.16,66.32,4.0,Low,-0.06,Moderate,0.48
104974,Business,3.40,13,13.4,3.34,79.53,4.0,High,-0.06,Heavy,1.03
105307,Humanities,3.31,0,11.85,3.25,67.57,4.0,Low,-0.06,Light,
105804,Arts,3.33,1,10.04,3.27,83.5,5.0,High,-0.06,Light,10.04
105936,Business,2.55,30,1.37,2.49,69.17,9.0,High,-0.06,Heavy,0.05
106003,Medical,3.50,23,8.31,3.44,78.9,2.0,High,-0.06,Heavy,0.36
106178,STEM,3.45,2,6.79,3.39,55.42,4.0,Low,-0.06,Light,3.4
106195,Business,3.17,0,13.54,3.11,74.81,5.0,Low,-0.06,Light,
106514,Arts,3.22,4,10.47,3.16,70.43,4.0,Medium,-0.06,Light,2.62
106653,Humanities,3.89,8,8.62,3.83,91.94,4.0,Medium,-0.06,Moderate,1.08
106702,Business,3.36,11,1.0,3.30,92.69,6.0,Low,-0.06,Moderate,0.09
106777,Business,2.78,6,13.12,2.72,70.23,5.0,Low,-0.06,Light,2.19
106797,Medical,2.76,16,3.0,2.70,66.32,1.0,High,-0.06,Heavy,0.19
106860,Business,2.73,22,1.0,2.67,62.08,10.0,High,-0.06,Heavy,0.05
106956,Humanities,2.93,4,5.18,2.87,77.3,1.0,Low,-0.06,Light,1.3
107173,Humanities,3.55,14,2.94,3.49,72.58,1.0,Medium,-0.06,Heavy,0.21
107246,STEM,3.52,15,6.05,3.46,66.5,5.0,High,-0.06,Heavy,0.4
107322,Business,3.25,16,8.04,3.19,74.67,7.0,High,-0.06,Heavy,0.5
107455,Medical,3.96,0,7.58,3.90,62.31,6.0,High,-0.06,Light,
107687,Business,3.30,0,13.98,3.24,73.29,7.0,Low,-0.06,Light,
107689,Humanities,2.55,10,1.0,2.49,75.93,2.0,Medium,-0.06,Moderate,0.1
107752,Business,2.85,4,9.74,2.79,75.74,7.0,Low,-0.06,Light,2.44
107789,STEM,3.44,5,10.51,3.38,90.93,2.0,Medium,-0.06,Light,2.1
107839,Humanities,3.94,1,3.95,3.88,66.8,3.0,Low,-0.06,Light,3.95
107971,Medical,2.62,1,15.1,2.56,77.39,3.0,Medium,-0.06,Light,15.1
108046,STEM,3.31,14,8.38,3.25,65.55,6.0,High,-0.06,Heavy,0.6
108173,Humanities,1.83,1,16.58,1.77,68.54,5.0,Low,-0.06,Light,16.58
108392,STEM,3.50,2,11.77,3.44,76.51,4.0,Low,-0.06,Light,5.89
108497,Medical,2.28,12,9.78,2.22,72.55,5.0,Medium,-0.06,Moderate,0.82
108593,Humanities,2.48,1,6.17,2.42,73.31,2.0,Low,-0.06,Light,6.17
108652,Humanities,2.20,1,6.53,2.14,77.16,5.0,High,-0.06,Light,6.53
108970,STEM,3.32,5,7.73,3.26,88.94,2.0,Medium,-0.06,Light,1.55
109169,STEM,3.77,2,1.0,3.71,77.54,2.0,Medium,-0.06,Light,0.5
109200,Business,2.98,0,5.5,2.92,63.84,3.0,Low,-0.06,Light,
109492,STEM,3.43,0,6.17,3.37,86.35,4.0,Medium,-0.06,Light,
109519,Business,2.54,1,3.2,2.48,87.01,3.0,Medium,-0.06,Light,3.2
109749,STEM,2.59,3,10.05,2.53,87.84,2.0,Low,-0.06,Light,3.35
109822,Arts,2.77,3,12.54,2.71,95.05,6.0,Low,-0.06,Light,4.18
109870,STEM,1.45,19,1.0,1.39,62.99,4.0,High,-0.06,Heavy,0.05
110102,Business,2.81,1,3.85,2.75,68.79,3.0,Medium,-0.06,Light,3.85
110163,Humanities,2.77,2,7.36,2.71,51.41,2.0,Low,-0.06,Light,3.68
110164,Humanities,2.90,2,4.65,2.84,49.0,5.0,High,-0.06,Light,2.33
110214,Business,3.78,1,1.0,3.72,77.38,2.0,Low,-0.06,Light,1.0
110750,STEM,3.68,6,1.65,3.62,70.87,2.0,Medium,-0.06,Light,0.27
110781,Medical,3.57,2,15.33,3.51,94.82,5.0,Low,-0.06,Light,7.67
111192,STEM,3.25,20,4.65,3.19,81.69,5.0,High,-0.06,Heavy,0.23
111301,Humanities,3.27,8,4.63,3.21,60.29,8.0,Low,-0.06,Moderate,0.58
111425,Arts,3.16,3,12.44,3.10,67.34,4.0,Medium,-0.06,Light,4.15
111493,Humanities,3.59,1,12.93,3.53,75.06,4.0,Medium,-0.06,Light,12.93
111790,Business,2.93,0,10.29,2.87,68.22,1.0,Low,-0.06,Light,
111857,Business,3.63,1,10.8,3.57,79.97,1.0,Low,-0.06,Light,10.8
112043,Arts,3.50,0,9.82,3.44,53.17,1.0,Low,-0.06,Light,
112060,Business,3.56,9,12.64,3.50,70.99,6.0,High,-0.06,Moderate,1.4
112865,Business,3.20,8,2.44,3.14,63.58,3.0,High,-0.06,Moderate,0.31
113071,Humanities,2.10,0,2.58,2.04,57.79,2.0,High,-0.06,Light,
113187,STEM,3.07,2,8.48,3.01,73.92,3.0,Low,-0.06,Light,4.24
113259,STEM,2.39,8,6.65,2.33,97.3,5.0,Low,-0.06,Moderate,0.83
113504,STEM,3.47,8,4.18,3.41,98.18,5.0,Medium,-0.06,Moderate,0.52
113703,Business,3.53,4,9.77,3.47,71.31,4.0,Medium,-0.06,Light,2.44
113916,Business,2.83,2,11.58,2.77,69.59,2.0,Medium,-0.06,Light,5.79
114058,Arts,3.31,4,8.02,3.25,84.27,4.0,Medium,-0.06,Light,2.01
114074,Medical,2.87,1,4.71,2.81,70.3,7.0,Medium,-0.06,Light,4.71
114198,Arts,3.31,3,5.6,3.25,92.14,6.0,High,-0.06,Light,1.87
114341,Humanities,3.33,4,8.45,3.27,71.07,8.0,Medium,-0.06,Light,2.11
114536,STEM,3.61,8,15.05,3.55,68.27,1.0,Medium,-0.06,Moderate,1.88
114765,Medical,2.83,10,10.47,2.77,69.53,8.0,Low,-0.06,Moderate,1.05
114975,STEM,3.58,5,5.2,3.52,74.11,7.0,High,-0.06,Light,1.04
115082,Humanities,2.63,6,4.66,2.57,68.92,4.0,Medium,-0.06,Light,0.78
115278,Business,3.51,1,6.87,3.45,89.95,6.0,Low,-0.06,Light,6.87
115431,Business,3.50,0,6.24,3.44,82.65,2.0,Low,-0.06,Light,
115494,Humanities,2.84,10,13.72,2.78,65.65,6.0,High,-0.06,Moderate,1.37
115647,Arts,2.09,4,8.83,2.03,82.13,1.0,Medium,-0.06,Light,2.21
115655,Business,3.08,5,1.79,3.02,68.5,5.0,Medium,-0.06,Light,0.36
115902,STEM,3.15,4,2.24,3.09,71.54,7.0,Low,-0.06,Light,0.56
116039,Business,3.54,1,12.79,3.48,73.63,2.0,Low,-0.06,Light,12.79
116557,Business,2.82,1,10.94,2.76,77.25,3.0,Medium,-0.06,Light,10.94
116651,STEM,3.74,7,7.16,3.68,74.51,1.0,Low,-0.06,Moderate,1.02
116887,Medical,3.08,8,6.98,3.02,82.82,3.0,Medium,-0.06,Moderate,0.87
116960,Medical,3.46,1,12.28,3.40,74.89,2.0,Medium,-0.06,Light,12.28
117425,Humanities,3.40,17,9.36,3.34,63.37,4.0,Low,-0.06,Heavy,0.55
117535,Medical,3.61,5,10.33,3.55,55.59,2.0,Low,-0.06,Light,2.07
117663,Medical,2.83,2,1.0,2.77,65.65,3.0,Low,-0.06,Light,0.5
117714,Business,3.71,1,11.75,3.65,81.17,2.0,Medium,-0.06,Light,11.75
117845,Medical,1.78,5,4.96,1.72,57.02,2.0,Medium,-0.06,Light,0.99
117903,Medical,3.30,27,8.44,3.24,69.2,7.0,High,-0.06,Heavy,0.31
118206,Humanities,3.70,19,12.25,3.64,81.59,5.0,Medium,-0.06,Heavy,0.64
118260,Humanities,3.14,3,6.66,3.08,91.12,1.0,Medium,-0.06,Light,2.22
118640,Arts,2.51,2,6.75,2.45,56.73,1.0,High,-0.06,Light,3.38
118651,Humanities,3.32,28,7.93,3.26,52.99,10.0,High,-0.06,Heavy,0.28
118704,Business,3.70,8,2.72,3.64,88.14,3.0,High,-0.06,Moderate,0.34
118942,STEM,2.15,4,9.88,2.09,72.19,5.0,Medium,-0.06,Light,2.47
119120,Arts,3.54,0,8.83,3.48,81.9,1.0,High,-0.06,Light,
119584,Business,3.04,13,1.8,2.98,59.85,4.0,Medium,-0.06,Heavy,0.14
119686,Business,3.24,2,3.37,3.18,93.65,6.0,Low,-0.06,Light,1.69
119743,Business,3.51,8,3.28,3.45,93.91,3.0,Low,-0.06,Moderate,0.41
120000,STEM,2.04,10,9.05,1.98,76.46,7.0,High,-0.06,Moderate,0.91
120071,Humanities,3.40,2,16.76,3.34,85.83,3.0,Low,-0.06,Light,8.38
120119,STEM,2.48,22,3.85,2.42,79.84,9.0,High,-0.06,Heavy,0.18
120138,STEM,3.12,1,11.68,3.06,92.24,4.0,Medium,-0.06,Light,11.68
120444,Business,3.81,5,2.06,3.75,55.23,1.0,Medium,-0.06,Light,0.41
120519,Medical,3.55,4,9.0,3.49,84.35,2.0,Low,-0.06,Light,2.25
120670,Humanities,2.56,15,5.42,2.50,73.98,7.0,High,-0.06,Heavy,0.36
120682,Humanities,3.46,6,13.11,3.40,76.71,3.0,Low,-0.06,Light,2.19
120747,Humanities,3.71,18,2.97,3.65,82.27,10.0,High,-0.06,Heavy,0.17
120827,Medical,3.66,4,6.7,3.60,96.6,3.0,Low,-0.06,Light,1.68
120847,Arts,2.82,7,2.81,2.76,65.94,5.0,Medium,-0.06,Moderate,0.4
120874,Business,2.58,1,2.12,2.52,84.54,2.0,Low,-0.06,Light,2.12
120883,Arts,3.66,22,17.7,3.60,92.94,10.0,High,-0.06,Heavy,0.8
121057,Medical,3.48,21,3.14,3.42,73.88,5.0,Medium,-0.06,Heavy,0.15
121154,Business,1.97,7,7.54,1.91,61.99,4.0,Medium,-0.06,Moderate,1.08
121391,Business,2.40,7,1.46,2.34,87.91,5.0,Medium,-0.06,Moderate,0.21
121416,Humanities,3.75,4,10.52,3.69,73.46,4.0,Low,-0.06,Light,2.63
121432,Medical,3.63,13,14.0,3.57,70.7,7.0,High,-0.06,Heavy,1.08
121514,Humanities,3.60,1,1.2,3.54,86.58,4.0,Low,-0.06,Light,1.2
121621,STEM,2.73,14,11.05,2.67,78.87,6.0,High,-0.06,Heavy,0.79
121665,STEM,3.09,0,7.47,3.03,70.56,5.0,Low,-0.06,Light,
121673,Business,2.46,4,8.13,2.40,93.58,1.0,High,-0.06,Light,2.03
121731,Arts,3.20,2,5.63,3.14,91.49,4.0,Low,-0.06,Light,2.82
122023,Humanities,2.23,1,6.77,2.17,69.3,3.0,Low,-0.06,Light,6.77
122281,Business,2.21,15,8.59,2.15,63.4,1.0,High,-0.06,Heavy,0.57
122336,Medical,3.24,7,10.12,3.18,80.0,7.0,Low,-0.06,Moderate,1.45
122456,Business,3.26,12,8.33,3.20,81.93,6.0,Medium,-0.06,Moderate,0.69
122546,Medical,3.24,5,19.14,3.18,63.45,5.0,Medium,-0.06,Light,3.83
122571,STEM,3.17,1,3.39,3.11,62.3,2.0,Medium,-0.06,Light,3.39
122899,STEM,3.17,11,9.19,3.11,93.11,3.0,High,-0.06,Moderate,0.84
